Publication,Author,Type,Byline articles,+Probable (bal),Total (bal),Mean sentiment,Years
Relief Society Magazine,"Study And Also By Faith"" Roy W. Doxey",Full name,1,0,1,0.086,1959–1959
Relief Society Magazine,Suggestions Leda T. Jensen,Full name,1,0,1,0.117,1937–1937
Relief Society Magazine,Summer Setting,Full name,1,0,1,0.04,1965–1965
Relief Society Magazine,Sun Maryhale Woolsey,Full name,1,0,1,0.092,1957–1957
Relief Society Magazine,Sunbonnet Jennie E. Graham,Full name,1,0,1,0.044,1956–1956
Relief Society Magazine,Sundays Ethel C. Butt,Full name,1,0,1,0,1929–1929
Relief Society Magazine,Superintendency Reorganized,Full name,1,0,1,0.168,1967–1967
Relief Society Magazine,Supply Fred W. Merrill,Full name,1,0,1,0.045,1922–1922
Relief Society Magazine,Susa B. Gudmund,Full name,1,0,1,0.045,1936–1936
Relief Society Magazine,Susan Coolidge,Full name,1,0,1,0.135,1925–1925
Relief Society Magazine,Susie E.,Full name,1,0,1,0.011,1921–1921
Relief Society Magazine,Sweden Ruth T. Oscarson,Full name,1,0,1,0.008,1958–1958
Relief Society Magazine,Swift Olive M. Nicholes,Full name,1,0,1,-0.014,1945–1945
Relief Society Magazine,Syerig) Drucilla H. Mcfarland,Full name,1,0,1,0.089,1936–1936
Relief Society Magazine,Sylvester Q. Cannon,Full name,1,0,1,0.087,1937–1937
Relief Society Magazine,Sylvia Lustig Bennion,Full name,1,0,1,0.015,1965–1965
Relief Society Magazine,Sylvia Neale,Full name,1,0,1,0.022,1968–1968
Relief Society Magazine,Sylvia R. Grant,Full name,1,0,1,0.085,1936–1936
Relief Society Magazine,Sylvia R. Stone,Full name,1,0,1,0.02,1958–1958
Relief Society Magazine,"T. B. Beatty, State Health Commissioner Of Utah",Full name,1,0,1,-0.022,1924–1924
Relief Society Magazine,T. Hakes,Full name,1,0,1,0.078,1970–1970
Relief Society Magazine,T. Irving,Full name,1,0,1,0.137,1964–1964
Relief Society Magazine,T. Roberts,Full name,1,0,1,0.008,1966–1966
Relief Society Magazine,T. Wilkerson,Full name,1,0,1,0.082,1969–1969
Relief Society Magazine,Tabernacle Alveretta S. Engar,Full name,1,0,1,0.053,1934–1934
Relief Society Magazine,Taylor Gleave,Full name,1,0,1,0.023,1965–1965
Relief Society Magazine,Teacher Messages,Full name,1,0,1,0.151,1970–1970
Relief Society Magazine,Teaching Program,Full name,1,0,1,0.054,1963–1963
Relief Society Magazine,Teapot Isabelle B. Mckenzie,Full name,1,0,1,0.071,1936–1936
Relief Society Magazine,Technocrats H. R. Merrill,Full name,1,0,1,0.074,1936–1936
Relief Society Magazine,Telia Strang,Full name,1,0,1,0.034,1970–1970
Relief Society Magazine,Temple Dedicated,Full name,1,0,1,0.141,1965–1965
Relief Society Magazine,Testameni Leona W. Forsgren,Full name,1,0,1,0.095,1936–1936
Relief Society Magazine,Thankful Heart,Full name,1,0,1,0.075,1970–1970
Relief Society Magazine,The Creation,Full name,1,0,1,0.098,1970–1970
Relief Society Magazine,Thelma Groneman,Full name,1,0,1,0.006,1954–1954
Relief Society Magazine,Thelma Grube,Full name,1,0,1,-0.091,1963–1963
Relief Society Magazine,Thelma Hatch,Full name,1,0,1,0.099,1952–1952
Relief Society Magazine,Thelma J. Limd,Full name,1,0,1,-0.061,1964–1964
Relief Society Magazine,Thelma L. Hunsaker,Full name,1,0,1,0.084,1951–1951
Relief Society Magazine,Them Dott J. Sartori,Full name,1,0,1,0.054,1946–1946
Relief Society Magazine,Theodora Graham,Full name,1,0,1,0.066,1970–1970
Relief Society Magazine,Theodore Tuttle,Full name,1,0,1,0.012,1963–1963
Relief Society Magazine,Theron Luke,Full name,1,0,1,0.17,1932–1932
Relief Society Magazine,"These"" Albert R. Lyman",Full name,1,0,1,-0.057,1932–1932
Relief Society Magazine,"Thing"" Lais V. Hales",Full name,1,0,1,0.078,1932–1932
Relief Society Magazine,Things Helen W. Anderson,Full name,1,0,1,0.116,1957–1957
Relief Society Magazine,Thomas Cottam Romney,Full name,1,0,1,0.132,1943–1943
Relief Society Magazine,Thomas E. Mckay,Full name,1,0,1,0.056,1947–1947
Relief Society Magazine,Thomas E. Towler,Full name,1,0,1,0.168,1945–1945
Relief Society Magazine,Thomas Miner,Full name,1,0,1,0.08,1963–1963
Relief Society Magazine,Thompson Pierson,Full name,1,0,1,0.054,1970–1970
Relief Society Magazine,Thompson Venice F. Anderson,Full name,1,0,1,0.01,1923–1923
Relief Society Magazine,Thorpe B. Isaacson,Full name,1,0,1,0.101,1956–1956
Relief Society Magazine,Thorvaldsen Frontispiece,Full name,1,0,1,-0.073,1942–1942
Relief Society Magazine,Three Virginia B. Jacobsen,Full name,1,0,1,0.043,1935–1935
Relief Society Magazine,Thrift Coral J. Black,Full name,1,0,1,0.043,1922–1922
Relief Society Magazine,Throne H. R. Merrill,Full name,1,0,1,0.046,1937–1937
Relief Society Magazine,Tillie Pearson,Full name,1,0,1,0.126,1968–1968
Relief Society Magazine,Told Isaac B. Ball,Full name,1,0,1,0.065,1941–1941
Relief Society Magazine,Top-notchers Rae B. Barker,Full name,1,0,1,0.07,1939–1939
Relief Society Magazine,Topic Sarah M. Mclelland,Full name,1,0,1,0.097,1924–1924
Relief Society Magazine,Toronto Bowen,Full name,1,0,1,0.053,1970–1970
Relief Society Magazine,Toy Stoddart,Full name,1,0,1,0.18,1970–1970
Relief Society Magazine,Tracy Y. Cannon,Full name,1,0,1,0.125,1945–1945
Relief Society Magazine,Tradition Annetta B. Bennion,Full name,1,0,1,0.049,1934–1934
Relief Society Magazine,Train Camilla W. Judd,Full name,1,0,1,0.073,1936–1936
Relief Society Magazine,Training A. E. Winship,Full name,1,0,1,0.068,1923–1923
Relief Society Magazine,Traveler G. Gwen Kelsey,Full name,1,0,1,0.08,1946–1946
Relief Society Magazine,Tree Josephine B. Strange,Full name,1,0,1,0.032,1933–1933
Relief Society Magazine,Triumph Rae B. Barker,Full name,1,0,1,0.122,1941–1941
Relief Society Magazine,Truth Virginia C. Nelson,Full name,1,0,1,0.019,1934–1934
Relief Society Magazine,Twelve Camilla E. Kimball,Full name,1,0,1,0.065,1947–1947
Relief Society Magazine,Twelve Dale T. Tingey,Full name,1,0,1,0.085,1961–1961
Relief Society Magazine,Udall Levi S. Udall,Full name,1,0,1,0.095,1930–1930
Relief Society Magazine,Understanding Harriet P. Johnson,Full name,1,0,1,0.064,1942–1942
Relief Society Magazine,Up With,Full name,1,0,1,0.121,1970–1970
Relief Society Magazine,Useful Aslaug S. Vaieland,Full name,1,0,1,0.11,1960–1960
Relief Society Magazine,Utah Volume,Full name,1,0,1,0.171,1967–1967
Relief Society Magazine,Valentine Grace C. Jacobsen,Full name,1,0,1,0.049,1937–1937
Relief Society Magazine,Valeria H. Parker,Full name,1,0,1,0.073,1927–1927
Relief Society Magazine,Van Epps,Full name,1,0,1,0.015,1970–1970
Relief Society Magazine,Vance Madeleine P. Stevens,Full name,1,0,1,0.207,1948–1948
Relief Society Magazine,Vanta Quintero,Full name,1,0,1,0.012,1965–1965
Relief Society Magazine,Varied Artistry,Full name,1,0,1,0.147,1966–1966
Relief Society Magazine,Vaunee T. Larson,Full name,1,0,1,0.098,1941–1941
Relief Society Magazine,Veda G. Linford,Full name,1,0,1,0,1964–1964
Relief Society Magazine,Velma D. Cloward,Full name,1,0,1,0.048,1953–1953
Relief Society Magazine,Velma Mackay Paul,Full name,1,0,1,0.051,1954–1954
Relief Society Magazine,Venda Castleberry,Full name,1,0,1,0.029,1966–1966
Relief Society Magazine,Vera C. Stratford,Full name,1,0,1,0.059,1960–1960
Relief Society Magazine,Vera P. Wahlquist,Full name,1,0,1,0.069,1931–1931
Relief Society Magazine,Vera P. Walquist,Full name,1,0,1,0.07,1931–1931
Relief Society Magazine,Vera Stocker,Full name,1,0,1,0.056,1964–1964
Relief Society Magazine,Verda Mae Fuller,Full name,1,0,1,0.071,1949–1949
Relief Society Magazine,Verda P. Bouschweiler,Full name,1,0,1,0.014,1964–1964
Relief Society Magazine,Verla R. Hull,Full name,1,0,1,0.028,1956–1956
Relief Society Magazine,Vernald William Johns,Full name,1,0,1,0.198,1932–1932
Relief Society Magazine,Vernessa Miller Nagle,Full name,1,0,1,0.109,1935–1935
Relief Society Magazine,Veronica Blagrove,Full name,1,0,1,0.059,1966–1966
Relief Society Magazine,Vesta N. Fairboirn,Full name,1,0,1,0.019,1963–1963
Relief Society Magazine,Victoria B. Christenson,Full name,1,0,1,0.024,1920–1920
Relief Society Magazine,Victoria Risley,Full name,1,0,1,0.059,1963–1963
Relief Society Magazine,Viola A. Cornwall,Full name,1,0,1,0.057,1959–1959
Relief Society Magazine,Viola B. Parkinson,Full name,1,0,1,0.116,1950–1950
Relief Society Magazine,Virginia Bell,Full name,1,0,1,0.052,1970–1970
Relief Society Magazine,Virginia Ellis Newman,Full name,1,0,1,0.012,1950–1950
Relief Society Magazine,Virginia L. Morris,Full name,1,0,1,0.166,1951–1951
Relief Society Magazine,Virginia Tippetts,Full name,1,0,1,0.166,1968–1968
Relief Society Magazine,Visual Aids,Full name,1,0,1,-0.009,1966–1966
Relief Society Magazine,Vitamine? Fred W. Merrill,Full name,1,0,1,0.043,1923–1923
Relief Society Magazine,Vivian Glenn,Full name,1,0,1,0.12,1970–1970
Relief Society Magazine,Vocation? Marba C. Josephson,Full name,1,0,1,0.059,1934–1934
Relief Society Magazine,Voi Mark K. Allen,Full name,1,0,1,-0.001,1942–1942
Relief Society Magazine,W. Cleon Skousen,Full name,1,0,1,0.012,1953–1953
Relief Society Magazine,W. H. Felston Frontispiece,Full name,1,0,1,0.066,1923–1923
Relief Society Magazine,W. Howard,Full name,1,0,1,0.069,1964–1964
Relief Society Magazine,W. Hunt,Full name,1,0,1,0.079,1969–1969
Relief Society Magazine,W. Jensen,Full name,1,0,1,0.032,1968–1968
Relief Society Magazine,W. Jones,Full name,1,0,1,0.103,1969–1969
Relief Society Magazine,W. Kimball,Full name,1,0,1,0.074,1963–1963
Relief Society Magazine,W. Mcmurrin Called Home,Full name,1,0,1,0.119,1932–1932
Relief Society Magazine,W. Sandberg,Full name,1,0,1,0.082,1968–1968
Relief Society Magazine,W. Sarnoff,Full name,1,0,1,0.027,1965–1965
Relief Society Magazine,W. Schaelling,Full name,1,0,1,0.013,1965–1965
Relief Society Magazine,W. Sharp,Full name,1,0,1,0.057,1967–1967
Relief Society Magazine,W. Stanger,Full name,1,0,1,0.082,1969–1969
Relief Society Magazine,W. Stauffer,Full name,1,0,1,-0.003,1968–1968
Relief Society Magazine,W. Sukys,Full name,1,0,1,-0.048,1969–1969
Relief Society Magazine,W. Thayne,Full name,1,0,1,0.036,1968–1968
Relief Society Magazine,W. W. Henderson,Full name,1,0,1,0,1937–1937
Relief Society Magazine,W. Wangsgaard,Full name,1,0,1,0.071,1968–1968
Relief Society Magazine,Walter G. Babcock,Full name,1,0,1,0.03,1921–1921
Relief Society Magazine,Wanda Blaisdell,Full name,1,0,1,-0.032,1970–1970
Relief Society Magazine,Wanda E. Rhodes,Full name,1,0,1,0.029,1952–1952
Relief Society Magazine,Wanda Green Nielson,Full name,1,0,1,0.097,1949–1949
Relief Society Magazine,War Albert R. Lyman,Full name,1,0,1,0.035,1942–1942
Relief Society Magazine,War Harold T. Christensen,Full name,1,0,1,-0.044,1943–1943
Relief Society Magazine,Ward Chapel,Full name,1,0,1,0,1970–1970
Relief Society Magazine,Wartime Claire P. Dorius,Full name,1,0,1,0.044,1944–1944
Relief Society Magazine,Wartime Mark K. Allen,Full name,1,0,1,-0.053,1943–1943
Relief Society Magazine,"Wartime''Letter, Katharine F. Lenroot",Full name,1,0,1,0.058,1943–1943
Relief Society Magazine,Wartime'? Mark K. Allen,Full name,1,0,1,-0.026,1942–1942
Relief Society Magazine,Washday J. B. Mckenzie,Full name,1,0,1,0.024,1935–1935
Relief Society Magazine,Washington Stake,Full name,1,0,1,0.109,1964–1964
Relief Society Magazine,"Washington, D. C.",Full name,1,0,1,0.067,1929–1929
Relief Society Magazine,Waspe Peterson,Full name,1,0,1,0.073,1969–1969
Relief Society Magazine,Watermelon Design,Full name,1,0,1,0.059,1964–1964
Relief Society Magazine,Way Matilda A. Christiansen,Full name,1,0,1,0.023,1936–1936
Relief Society Magazine,Wears Roses,Full name,1,0,1,0,1964–1964
Relief Society Magazine,Wells O. F. Ursenbach,Full name,1,0,1,0.07,1920–1920
Relief Society Magazine,Wenona M. Shirley,Full name,1,0,1,0.067,1934–1934
Relief Society Magazine,Weyland Paulsen,Full name,1,0,1,0.119,1964–1964
Relief Society Magazine,Whipple Maude C. Oliver,Full name,1,0,1,-0.073,1918–1918
Relief Society Magazine,Whispers Isaac C. Ball,Full name,1,0,1,0.05,1937–1937
Relief Society Magazine,Wide World,Full name,1,0,1,-0.01,1967–1967
Relief Society Magazine,William E. Stoker,Full name,1,0,1,0.04,1947–1947
Relief Society Magazine,William H. Boyle,Full name,1,0,1,0.051,1951–1951
Relief Society Magazine,William J. Critchlow,Full name,1,0,1,0.011,1962–1962
Relief Society Magazine,William J. Snow,Full name,1,0,1,0.043,1929–1929
Relief Society Magazine,Willows C. Frank Steele,Full name,1,0,1,0.077,1936–1936
Relief Society Magazine,Wilmer Barnett,Full name,1,0,1,0.004,1932–1932
Relief Society Magazine,Wind Rebecca S. Wetzel,Full name,1,0,1,-0.011,1927–1927
Relief Society Magazine,Winifred P. Sanders,Full name,1,0,1,0.042,1952–1952
Relief Society Magazine,Winifred Wilkinson,Full name,1,0,1,0.051,1951–1951
Relief Society Magazine,Winners—ehza R. Snow,Full name,1,0,1,0.001,1959–1959
Relief Society Magazine,Winning Pillows,Full name,1,0,1,0.051,1964–1964
Relief Society Magazine,Winona Frandsen Thomas,Full name,1,0,1,0.064,1959–1959
Relief Society Magazine,Winona Powers,Full name,1,0,1,0.048,1952–1952
Relief Society Magazine,Winona S. Jensen,Full name,1,0,1,0.113,1953–1953
Relief Society Magazine,Winter Aileen M. Overfelt,Full name,1,0,1,0.027,1947–1947
Relief Society Magazine,Winter Ann P. Nibley,Full name,1,0,1,0.065,1946–1946
Relief Society Magazine,Winter Snow,Full name,1,0,1,0.08,1969–1969
Relief Society Magazine,Winter Tree,Full name,1,0,1,0.087,1965–1965
Relief Society Magazine,Wise Men,Full name,1,0,1,0.005,1966–1966
Relief Society Magazine,Wish D. S. H.,Full name,1,0,1,0.026,1935–1935
Relief Society Magazine,With Decoupage,Full name,1,0,1,0.022,1969–1969
Relief Society Magazine,Wm. H. Kalis,Full name,1,0,1,-0.064,1950–1950
Relief Society Magazine,Wolves E. Grant,Full name,1,0,1,0.004,1928–1928
Relief Society Magazine,Woodbury Judd,Full name,1,0,1,0.036,1965–1965
Relief Society Magazine,Woods C. Frank Steele,Full name,1,0,1,0.1,1935–1935
Relief Society Magazine,Woolf Zina Y. Card,Full name,1,0,1,0.064,1921–1921
Relief Society Magazine,Woolley Jones,Full name,1,0,1,-0.026,1968–1968
Relief Society Magazine,"Words"" ....christine H. Robison",Full name,1,0,1,0.062,1958–1958
Relief Society Magazine,Workers Louisa M. Johnson,Full name,1,0,1,0.102,1918–1918
Relief Society Magazine,World? Mark K. Allen,Full name,1,0,1,-0.007,1942–1942
Relief Society Magazine,Worldwide Church,Full name,1,0,1,0.049,1970–1970
Relief Society Magazine,Worth? Eleanor S. Muir,Full name,1,0,1,0.11,1936–1936
Relief Society Magazine,Y. Dougall,Full name,1,0,1,0.05,1935–1935
Relief Society Magazine,Yoke Isabelle W. Sears,Full name,1,0,1,0.024,1916–1916
Relief Society Magazine,You Newman I. Butt,Full name,1,0,1,0.032,1925–1925
Relief Society Magazine,You Wilma M. Rich,Full name,1,0,1,0.2,1960–1960
Relief Society Magazine,Young Pearl O. Allred,Full name,1,0,1,0.04,1945–1945
Relief Society Magazine,Young. J. A. Washburn,Full name,1,0,1,0.029,1930–1930
Relief Society Magazine,Your Mind,Full name,1,0,1,0.106,1970–1970
Relief Society Magazine,Youth Irvin S. Noall,Full name,1,0,1,0.031,1939–1939
Relief Society Magazine,Yule Spirit,Full name,1,0,1,0.016,1967–1967
Relief Society Magazine,Yvonne Child Hiss,Full name,1,0,1,0.058,1953–1953
Relief Society Magazine,Zara Sabm,Full name,1,0,1,0.024,1962–1962
Relief Society Magazine,Zealand Arta R. Ballif,Full name,1,0,1,0.169,1957–1957
Relief Society Magazine,Zealand Wool,Full name,1,0,1,0.059,1967–1967
Relief Society Magazine,Zero Wilde Earl,Full name,1,0,1,0.015,1955–1955
Relief Society Magazine,Zina D. Huntington Young,Full name,1,0,1,0.041,1921–1921
Relief Society Magazine,Zola J. Mcghie,Full name,1,0,1,0.076,1963–1963
Relief Society Magazine,Anderson,Pen name,0,0,1,0.015,1947–1947
Relief Society Magazine,Armstrong,Pen name,0,0,1,0.128,1930–1930
Relief Society Magazine,Atkinson,Pen name,0,0,1,-0.025,1946–1946
Relief Society Magazine,Bailey,Pen name,0,0,1,0.034,1938–1938
Relief Society Magazine,Burt,Pen name,0,0,1,0.13,1927–1927
Relief Society Magazine,Cannon,Pen name,0,0,2,0.025,1938–1944
Relief Society Magazine,Carter,Pen name,0,0,1,0.071,1938–1938
Relief Society Magazine,Cloward,Pen name,0,0,1,0.047,1948–1948
Relief Society Magazine,Coles,Pen name,0,0,1,0.091,1940–1940
Relief Society Magazine,Congrats,Pen name,0,0,1,-0.038,1926–1926
Relief Society Magazine,Correggio,Pen name,0,0,1,0.165,1923–1923
Relief Society Magazine,Crawford,Pen name,0,0,1,0.082,1914–1914
Relief Society Magazine,David,Pen name,0,0,1,0.106,1970–1970
Relief Society Magazine,Gardner,Pen name,0,0,1,0.007,1941–1941
Relief Society Magazine,Gould,Pen name,0,0,1,0.105,1952–1952
Relief Society Magazine,Grant,Pen name,0,0,1,0.146,1945–1945
Relief Society Magazine,Grundy,Pen name,0,0,1,0.013,1916–1916
Relief Society Magazine,Happy,Pen name,0,0,2,0.056,1954–1956
Relief Society Magazine,Hill,Pen name,0,0,1,0,1953–1953
Relief Society Magazine,Hoover,Pen name,0,0,1,0.098,1931–1931
Relief Society Magazine,Issue,Pen name,0,0,1,0.058,1914–1914
Relief Society Magazine,Jacobs,Pen name,0,0,1,0.06,1957–1957
Relief Society Magazine,Jesus,Pen name,0,0,1,0.024,1939–1939
Relief Society Magazine,Kovan,Pen name,0,0,1,0,1943–1943
Relief Society Magazine,Lamb,Pen name,0,0,1,0.101,1914–1914
Relief Society Magazine,Larsen,Pen name,0,0,1,0.047,1956–1956
Relief Society Magazine,Miles,Pen name,0,0,2,0.059,1952–1957
Relief Society Magazine,Miner,Pen name,0,0,1,-0.015,1939–1939
Relief Society Magazine,Monson,Pen name,0,0,1,0.046,1927–1927
Relief Society Magazine,Naylor,Pen name,0,0,1,0.054,1914–1914
Relief Society Magazine,Roberts,Pen name,0,0,1,0.055,1953–1953
Relief Society Magazine,Romney,Pen name,0,0,2,0.048,1925–1941
Relief Society Magazine,Rose,Pen name,0,0,1,0.104,1956–1956
Relief Society Magazine,Smith,Pen name,0,0,1,0.235,1947–1947
Relief Society Magazine,Spaff,Pen name,0,0,1,0.055,1951–1951
Relief Society Magazine,Stewart,Pen name,0,0,1,0.055,1958–1958
Relief Society Magazine,Sutherland,Pen name,0,0,1,0.138,1940–1940
Relief Society Magazine,Viau,Pen name,0,0,1,0.047,1953–1953
Relief Society Magazine,Williams,Pen name,0,0,2,0.093,1926–1928
Relief Society Magazine,Williamson,Pen name,0,0,1,0.096,1955–1955
Relief Society Magazine,Winne,Pen name,0,0,1,0.051,1955–1955
Relief Society Magazine,Wright,Pen name,0,0,1,-0.091,1934–1934
