row_index,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15
73,0.5943408371758894,0.001163448478217007,9.0876249011206e-4,0.00124555709927785,0.00475413337042495,0.04745564102674373,0.01710260110377164,0.05672620126531704,0.0028923828730276924,0.0010516455175603784,0.2555582027302383,0.0038224260071155407,7.383626827476092e-4,0.00914896094710803,0.003090837232448338
74,0.3983458934762428,4.428662285696745e-4,4.28847598323951e-4,5.412044168229863e-4,0.003302801003741168,0.2788461011484003,0.0013672478343477123,0.033106645753898496,9.701138914545874e-4,0.029610543454787207,0.24075843420863943,0.008543548405235028,2.0314073324494814e-4,0.002388467449307023,0.001144144396984851
75,0.47322134010004935,0.012087799045383839,0.005561004333209495,0.004067662706275953,0.005607776383610608,0.19316724819013154,0.002958312306879342,0.004877836751355354,0.05015503010247652,0.13914143069616783,0.03273582260482889,0.06255873739512058,0.002622254841356246,0.009904557333855748,0.001333187209298756
76,0.0197710933014522,5.102418958061078e-4,4.2379224585752296e-4,6.768357306587366e-4,0.002315458632983818,0.0015739840215272275,0.24698990494222325,0.23440581431933885,7.613021200130281e-4,1.6082543770144932e-4,0.423037504292699,6.718016141380977e-4,4.693656650139497e-4,0.06453365573403802,0.0036984200465490433
77,0.01075955106478497,1.3867647299044524e-4,1.1563223930456409e-4,7.42235111823608e-5,8.546869793923405e-4,0.002045145223025626,0.0013975122984873592,0.9684873783277352,8.198684190644702e-5,7.302843702706569e-5,0.01336195010005355,5.378374726433185e-4,3.708487138732074e-5,8.182088899109867e-4,0.0012170972701685825
78,0.46684599545614386,0.0013225117991017977,8.816846888156478e-4,0.0010686458508980768,0.004375786119366636,0.38120835450221957,0.0026284135140868274,0.00505488667819631,0.0016465210743270278,0.061028954065280486,0.06159352719504234,0.006843459518533528,2.473673262263761e-4,0.004638148122512577,6.157440892484709e-4
79,0.38355836892805356,3.7457217097118045e-4,3.1409299749393205e-4,4.081838013236684e-4,0.0028979368795068634,0.46245077015420755,0.0036452474759688046,0.06279858180347511,6.483090137734955e-4,0.0017351853770971226,0.07546064811252114,0.0019991899363465153,1.2416393522537357e-4,0.0018623054034166157,0.0017224440106194928
80,0.08596642831380029,0.001393282055483665,0.0072414441301256495,0.0140747820086178,0.021530838893512927,0.04841273798644122,0.009841384395932008,0.3292314793287912,0.0019221655805261543,0.011860670400103426,0.4468364942960649,0.005599357776890202,5.424497771411944e-4,0.013258534525501449,0.0022879505310680072
81,0.004163344378679333,0.005333630567370285,0.0026179934477910806,0.00500577803397644,0.0016283970946940072,0.004901786042101554,8.323487031659389e-4,0.0010087839129855015,0.7368640561215837,5.111387792612165e-4,0.02168391306364518,0.1391947254899474,0.07367828896269353,0.00190995651292626,6.658588891788057e-4
82,0.012410213577845464,0.0023744632231268987,0.03025049540418823,0.07986391054351705,0.48684033185150694,0.24244268856894988,0.00514605147703426,0.002126906186818234,0.007126990042288799,0.004530728547259752,0.11553446357787889,0.007331773554125485,1.768124796693169e-4,0.0034693990675610277,3.7477189822983847e-4
83,0.15660268731997432,0.009368994790639257,0.003761445509999233,0.10784859450804614,0.023322761789006295,0.1461012975288247,0.009004816950264748,0.05460572103261745,0.018179143374174797,0.12217778974932068,0.25179192222246277,0.06292152821196152,0.009288224205657235,0.01977547556635089,0.005249597240699967
84,7.206316050112472e-4,0.010668600665068096,1.8085168012641946e-5,0.0028207380504792962,2.8059628022019575e-5,3.154722676327859e-4,4.0398428298851985e-4,1.9234285161673925e-4,0.0028563348058211068,3.568845924706426e-5,0.001167413368193001,3.958893489656506e-4,0.9801463996196329,1.717956084243488e-4,5.8564270884548764e-5
85,0.03971844450970492,0.00922579076378859,0.0019123147755317495,0.07705209430592964,0.018778548821054442,0.5035703189079612,0.003016154548715728,0.0051789959310114524,0.023410697952912903,0.0245738889271967,0.19923338501153723,0.08217712402660002,0.004483832480644433,0.006674464597883957,9.939444395266172e-4
86,0.07011710968066481,0.19906730130252862,0.0016267750697114833,0.0136561586949993,0.014813936105462135,0.44430253873053627,0.02321805182689809,0.006784524735691425,0.009080726843056249,0.08263931460616497,0.11274188270543437,0.012597730802338412,0.002435496175467785,0.005930943473912196,9.875092471337674e-4
87,0.0029454900590556677,0.00293887364990866,0.057372578209981276,0.004592873835145521,0.05413413534167696,0.0542976871393832,0.0016221596622510866,0.0037669086826733677,0.003535422176611526,0.45710420007035574,0.012663330874916221,0.004224348620507313,6.366179692905893e-5,0.3362275278588522,0.004510802021752267
88,9.132799450826892e-4,0.0016567205094655234,0.007107749294172071,0.011360840570567809,0.07094752254139863,0.08405776021586797,0.0011489862845692367,1.269155302990073e-4,0.0064303936685701155,0.781172317226752,0.009391540452368976,0.01106429373200184,7.619729918747926e-5,0.014489674142767394,5.580858692958868e-5
89,0.0011588011714316262,0.0021843595434151877,0.001853176846244013,0.006861615805269024,0.12297319952302835,0.0025105502177055275,0.8333722162379821,5.292220610007619e-4,6.247768895236581e-4,0.002007671153023828,0.02019910577452354,0.003847570829525387,7.192095343603988e-5,0.0016010144472372138,2.047985466535069e-4
90,0.002392193724293183,0.002282162283930764,0.0030578639811444474,0.00329994854377652,0.03402792833715382,0.1278375772092885,3.1428187341817624e-4,8.496934449919144e-4,0.28654725804353615,0.0958972560327973,0.16697049646504047,0.2708386918402992,0.00410710138100041,0.0013074579766303679,2.700888626986417e-4
91,4.425707735488761e-4,0.0015715964906475235,0.0036898645204079834,0.033674090951191574,0.7868753988648199,0.001453358366500298,0.1510654015418377,5.191234061098646e-4,0.0011727505826019465,6.434759987413843e-4,0.006390207926801538,8.337985316714715e-4,6.549843647004636e-5,0.01151826272676697,8.460088188355019e-5
92,0.002682050577452239,0.5892800385020658,0.003354415750817342,0.06626194363559354,0.13300176603607936,0.009033421058159595,0.1649462929205027,9.695086629199297e-4,0.010398065581684594,0.002418115453425809,0.00803521437328476,0.005548779484699217,0.0020704567763505694,0.001798770692274038,2.0116049469009334e-4
