row_index,bertopic_topic,bertopic_prob
857,-1,0.0
858,10,0.8512841662397771
859,0,0.44820806947971187
860,-1,0.0
861,5,1.0
862,1,1.0
863,-1,0.0
864,-1,0.0
865,-1,0.0
866,0,1.0
867,-1,0.0
868,6,1.0
869,-1,0.0
870,19,0.4320483189071468
871,-1,0.0
872,-1,0.0
873,-1,0.0
874,-1,0.0
875,29,1.0
876,-1,0.0
877,13,0.5495028886890477
878,11,1.0
879,-1,0.0
880,-1,0.0
881,-1,0.0
882,-1,0.0
883,-1,0.0
884,-1,0.0
885,-1,0.0
886,5,1.0
887,16,0.7772010897495076
888,0,0.4436924304550994
889,8,0.29799914346485684
890,1,1.0
891,-1,0.0
892,1,1.0
893,12,1.0
894,-1,0.0
895,-1,0.0
896,-1,0.0
897,19,1.0
898,3,0.6221237907846936
899,-1,0.0
900,12,0.850667691201271
901,-1,0.0
902,0,0.44933055480341605
903,12,0.7833758920221483
904,24,1.0
905,0,1.0
906,20,1.0
907,23,0.9012518034133702
908,0,1.0
909,7,0.3865643129778334
910,19,0.43604283728615056
911,6,0.9578405844046337
912,-1,0.0
913,-1,0.0
914,-1,0.0
915,-1,0.0
916,2,0.7772480880125026
917,-1,0.0
918,1,1.0
919,8,0.26249008486063313
920,-1,0.0
921,20,1.0
922,1,1.0
923,1,1.0
924,-1,0.0
925,-1,0.0
926,-1,0.0
927,12,1.0
928,0,0.7015215420131738
929,0,0.758089059496685
930,-1,0.0
931,1,1.0
932,0,0.6103252512165229
933,6,0.7190630614691818
934,-1,0.0
935,0,0.7033695643719164
936,0,0.8417759516891802
937,5,0.5888072867404494
938,-1,0.0
939,-1,0.0
940,19,1.0
941,0,0.4964088684044001
942,-1,0.0
943,-1,0.0
944,-1,0.0
945,19,1.0
946,-1,0.0
947,29,0.966890208541932
948,29,1.0
949,-1,0.0
950,-1,0.0
951,-1,0.0
952,-1,0.0
953,-1,0.0
954,0,0.48820572593419326
955,6,0.7621847315095067
956,19,0.9380977571201679
957,10,0.8888983452070435
958,2,0.9781613537149304
959,-1,0.0
960,12,1.0
961,11,0.6523526084980784
962,-1,0.0
963,5,0.6067569516420203
964,-1,0.0
965,-1,0.0
966,1,1.0
967,1,1.0
968,12,1.0
969,10,0.925484992941206
970,0,0.49591769139207015
971,0,0.8204701287302207
972,4,1.0
973,3,0.7334492814262237
974,5,0.5647173538704889
