topic_num,topic_label,proportion,doc_id,filename,Title,Author,Article_Type,volume,year,month,corpus,publication,proportion_pct
14,Topic 14: Women's Suffrage & Political Rights,0.989010035354952,83,WE_Vol32_1903_Issue11_021_INTERNATIONAL_QUINQUENNIAL.txt,International Quinquennial,Unknown,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,98.9
14,Topic 14: Women's Suffrage & Political Rights,0.9853303753630547,276,WE_Vol32_1903_Issue8_005_THE_INTERNATIONAL_COUNCIL_OF.txt,THE INTERNATIONAL COUNCIL OF,Unknown,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,98.53
14,Topic 14: Women's Suffrage & Political Rights,0.9849988481826013,202,WE_Vol32_1903_Issue5_004_INTERNATIONAL_COUNCIL_OF_WOMEN.txt,International Council of Women,WOMAN’S EXPONENT,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,98.5
14,Topic 14: Women's Suffrage & Political Rights,0.9779780520587252,2068,WE_Vol40_1911_Issue1_028_NOTES_AND_NEWS_2.txt,Notes and News,Unknown,Article,Vol40,1911,WE,Womans_Exponent,Woman's Exponent,97.8
14,Topic 14: Women's Suffrage & Political Rights,0.9638118848109269,4778,September_Vol9_13_Article_The_International_Council_of_Women_to_Meet_in_U._S.txt,The International Council of Women to Meet in U. S.,U. S.,Article,Vol9,1922,September,Relief_Society_Magazine,Relief Society Magazine,96.38
14,Topic 14: Women's Suffrage & Political Rights,0.9635353033992857,207,WE_Vol32_1903_Issue5_009_WOMAN_S_COUNCIL.txt,Woman’s Council,Unknown,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,96.35
14,Topic 14: Women's Suffrage & Political Rights,0.9623981053815626,590,WE_Vol33_1904_Issue9_007_CALL_FOR_THE_FIFTH_TRIENNIAL_SES.txt,CALL FOR THE FIFTH TRIENNIAL SES-,WOMAN’S EXPONENT,Article,Vol33,1904,WE,Womans_Exponent,Woman's Exponent,96.24
14,Topic 14: Women's Suffrage & Political Rights,0.9595057930008167,2324,WE_Vol41_1912_Issue12_012_NATIONAL_SUFFRAGE_ASSOCIATION.txt,National Suffrage Association,that association. The suffrage women,Article,Vol41,1912,WE,Womans_Exponent,Woman's Exponent,95.95
14,Topic 14: Women's Suffrage & Political Rights,0.9542423988473852,1053,WE_Vol35_1906_Issue7_025_NOTES_AND_NEWS.txt,NOTES AND NEWS.,WOMAN’S EXPONENT,Article,Vol35,1906,WE,Womans_Exponent,Woman's Exponent,95.42
14,Topic 14: Women's Suffrage & Political Rights,0.953619214308161,441,WE_Vol33_1904_Issue3_010_ON_BEHALF_OF_PEACE_AND_ARBITRATION.txt,ON BEHALF OF PEACE AND ARBITRATION.,MAY WRIGHT SEWALL,Article,Vol33,1904,WE,Womans_Exponent,Woman's Exponent,95.36
14,Topic 14: Women's Suffrage & Political Rights,0.9532597160883597,984,WE_Vol35_1906_Issue5_018_FEDERAL_SUFFRAGE_BILL_H_R_5360.txt,FEDERAL SUFFRAGE BILL H. R. 5360.,the Constitution in the people of the,Article,Vol35,1906,WE,Womans_Exponent,Woman's Exponent,95.33
14,Topic 14: Women's Suffrage & Political Rights,0.9507916439535521,2325,WE_Vol41_1912_Issue12_013_A_NATIONAL_ACADEMY_OF_LITERA.txt,A NATIONAL ACADEMY OF LITERA-,Unknown,Article,Vol41,1912,WE,Womans_Exponent,Woman's Exponent,95.08
14,Topic 14: Women's Suffrage & Political Rights,0.9499355704504044,2149,WE_Vol40_1911_Issue4_006_ANNIE_WELLS_CANNON.txt,ANNIE WELLS CANNON.,WOMAN’S EXPONENT,Article,Vol40,1911,WE,Womans_Exponent,Woman's Exponent,94.99
14,Topic 14: Women's Suffrage & Political Rights,0.9411315872127095,1511,WE_Vol37_1908_Issue8_009_INTERNATIONAL_COUNCIL_QUINQUEN.txt,INTERNATIONAL COUNCIL QUINQUEN-,Unknown,Article,Vol37,1908,WE,Womans_Exponent,Woman's Exponent,94.11
14,Topic 14: Women's Suffrage & Political Rights,0.9398506770382586,2067,WE_Vol40_1911_Issue1_027_WOMEN_LAWYERS.txt,WOMEN LAWYERS.,Unknown,Article,Vol40,1911,WE,Womans_Exponent,Woman's Exponent,93.99
14,Topic 14: Women's Suffrage & Political Rights,0.9394513061480609,2444,WE_Vol41_1912_Issue4_007_ANNIE_WELLS_CANNON.txt,ANNIE WELLS CANNON.,WOMAN’S EXPONENT,Article,Vol41,1912,WE,Womans_Exponent,Woman's Exponent,93.95
14,Topic 14: Women's Suffrage & Political Rights,0.938950609890399,60,WE_Vol32_1903_Issue10_024_THE_INTERNATIONAL_COUNCIL_OF.txt,THE INTERNATIONAL COUNCIL OF,WOMAN’S EXPONENT,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,93.9
14,Topic 14: Women's Suffrage & Political Rights,0.9367314286208133,1113,WE_Vol36_1907_Issue1_003_RUTH_MAY_FOX.txt,RUTH MAY FOX.,Unknown,Article,Vol36,1907,WE,Womans_Exponent,Woman's Exponent,93.67
14,Topic 14: Women's Suffrage & Political Rights,0.9323139216856515,2199,WE_Vol40_1911_Issue6_004_NOTES.txt,NOTES.,WOMAN’S EXPONENT,Article,Vol40,1911,WE,Womans_Exponent,Woman's Exponent,93.23
14,Topic 14: Women's Suffrage & Political Rights,0.9317132152943999,1654,WE_Vol38_1909_Issue4_025_ANNIE_WELLS_CANNON.txt,ANNIE WELLS CANNON.,WOMAN’S EXPONENT,Article,Vol38,1909,WE,Womans_Exponent,Woman's Exponent,93.17
14,Topic 14: Women's Suffrage & Political Rights,0.9303950483542429,1868,WE_Vol39_1910_Issue3_019_NOTES_AND_NEWS.txt,NOTES AND NEWS.,WOMAN’S EXPONENT,Article,Vol39,1910,WE,Womans_Exponent,Woman's Exponent,93.04
14,Topic 14: Women's Suffrage & Political Rights,0.9275228539211933,917,WE_Vol35_1906_Issue3_003_MRS_RACHEL_FOSTER_AVERY.txt,MRS. RACHEL FOSTER AVERY.,Unknown,Article,Vol35,1906,WE,Womans_Exponent,Woman's Exponent,92.75
14,Topic 14: Women's Suffrage & Political Rights,0.9272293116009749,2003,WE_Vol39_1910_Issue8_018_MILLENNIAL_STAR.txt,MILLENNIAL STAR.,Unknown,Article,Vol39,1910,WE,Womans_Exponent,Woman's Exponent,92.72
15,Topic 15: Community Celebrations and Social Report,0.9547994559349766,1489,WE_Vol37_1908_Issue7_014_BIRTHDAY_PARTY.txt,Birthday Party,Unknown,Article,Vol37,1908,WE,Womans_Exponent,Woman's Exponent,95.48
15,Topic 15: Community Celebrations and Social Report,0.9433100112224022,18,WE_Vol32_1903_Issue1_018_A_HAPPY_GATHERING.txt,A Happy Gathering,Unknown,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,94.33
15,Topic 15: Community Celebrations and Social Report,0.9407741270216168,1827,WE_Vol39_1910_Issue2_005_LAWN_PARTY_AND_BANQUET.txt,LAWN PARTY AND BANQUET.,Unknown,Article,Vol39,1910,WE,Womans_Exponent,Woman's Exponent,94.08
15,Topic 15: Community Celebrations and Social Report,0.8987453400960597,1492,WE_Vol37_1908_Issue7_017_EDITORIAL_NOTES.txt,Editorial Notes,Unknown,Editorial,Vol37,1908,WE,Womans_Exponent,Woman's Exponent,89.87
15,Topic 15: Community Celebrations and Social Report,0.8969694284308158,132,WE_Vol32_1903_Issue2_023_BIRTHDAY_ANNIVERSARY_OF_SISTER.txt,BIRTHDAY ANNIVERSARY OF SISTER,Unknown,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,89.7
15,Topic 15: Community Celebrations and Social Report,0.8966680898527076,1973,WE_Vol39_1910_Issue7_014_A_DELIGHTFUL_EVENING.txt,A Delightful Evening,Unknown,Article,Vol39,1910,WE,Womans_Exponent,Woman's Exponent,89.67
15,Topic 15: Community Celebrations and Social Report,0.8949943683498041,637,WE_Vol33_1904_Issue9_054_A_PLEASANT_BIRTHDAY.txt,A PLEASANT BIRTHDAY.,Unknown,Article,Vol33,1904,WE,Womans_Exponent,Woman's Exponent,89.5
15,Topic 15: Community Celebrations and Social Report,0.885908682842652,53,WE_Vol32_1903_Issue10_017_BIRTHDAY_ANNIVERSARY.txt,Birthday Anniversary,Unknown,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,88.59
15,Topic 15: Community Celebrations and Social Report,0.8854768348932792,1846,WE_Vol39_1910_Issue2_024_A_FAVORITE_SONGSTRESS.txt,A Favorite Songstress,Unknown,Article,Vol39,1910,WE,Womans_Exponent,Woman's Exponent,88.55
15,Topic 15: Community Celebrations and Social Report,0.880101808031011,239,WE_Vol32_1903_Issue6_021_ANNUAL_MEETING_D_R.txt,ANNUAL MEETING D. R.,Unknown,Board/Meeting,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,88.01
15,Topic 15: Community Celebrations and Social Report,0.8759619689416355,683,WE_Vol34_1905_Issue10_013_A_PRETTY_MAY_DAY_PARTY.txt,A PRETTY MAY DAY PARTY.,Unknown,Article,Vol34,1905,WE,Womans_Exponent,Woman's Exponent,87.6
15,Topic 15: Community Celebrations and Social Report,0.874832303523292,564,WE_Vol33_1904_Issue8_009_D_R_S_HONOR_WASHINGTON_S_BIRTHDAY.txt,D. R’S. HONOR WASHINGTON’S BIRTHDAY.,Unknown,Article,Vol33,1904,WE,Womans_Exponent,Woman's Exponent,87.48
15,Topic 15: Community Celebrations and Social Report,0.8723592508456645,1299,WE_Vol36_1907_Issue8_013_EDITORIAL_NOTES.txt,Editorial Notes,Unknown,Editorial,Vol36,1907,WE,Womans_Exponent,Woman's Exponent,87.24
15,Topic 15: Community Celebrations and Social Report,0.8632868308985581,1918,WE_Vol39_1910_Issue5_015_A_DELIGHTFUL_BANQUET.txt,A Delightful Banquet,Unknown,Article,Vol39,1910,WE,Womans_Exponent,Woman's Exponent,86.33
15,Topic 15: Community Celebrations and Social Report,0.8610679214579493,1671,WE_Vol38_1909_Issue5_013_PRESIDENT_GENERAL_S_VISIT.txt,PRESIDENT GENERAL’S VISIT.,WOMAN’S EXPONENT,Article,Vol38,1909,WE,Womans_Exponent,Woman's Exponent,86.11
15,Topic 15: Community Celebrations and Social Report,0.8554352673679099,787,WE_Vol34_1905_Issue6_016_EDITORIAL_NOTES.txt,EDITORIAL NOTES.,Unknown,Editorial,Vol34,1905,WE,Womans_Exponent,Woman's Exponent,85.54
15,Topic 15: Community Celebrations and Social Report,0.8482377480666171,1321,WE_Vol36_1907_Issue9_012_MCDONALD_GOLDEN_WEDDING.txt,McDONALD GOLDEN WEDDING.,WOMAN’S EXPONENT,Article,Vol36,1907,WE,Womans_Exponent,Woman's Exponent,84.82
15,Topic 15: Community Celebrations and Social Report,0.8474999937050758,51,WE_Vol32_1903_Issue10_015_FEBRUARY_29_1904.txt,FEBRUARY 29. 1904.,Unknown,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,84.75
15,Topic 15: Community Celebrations and Social Report,0.8422120708841997,1975,WE_Vol39_1910_Issue7_016_SOCIAL_NOTES_FOR_FEBRUARY.txt,SOCIAL NOTES FOR FEBRUARY.,Unknown,Article,Vol39,1910,WE,Womans_Exponent,Woman's Exponent,84.22
15,Topic 15: Community Celebrations and Social Report,0.839667485065267,1759,WE_Vol38_1909_Issue8_018_EDITORIAL_NOTES.txt,Editorial Notes,WOMAN’S EXPONENT,Editorial,Vol38,1909,WE,Womans_Exponent,Woman's Exponent,83.97
15,Topic 15: Community Celebrations and Social Report,0.820736245482398,1249,WE_Vol36_1907_Issue6_014_A_PRETTY_HOME_WEDDING.txt,A PRETTY HOME WEDDING.,Unknown,Article,Vol36,1907,WE,Womans_Exponent,Woman's Exponent,82.07
15,Topic 15: Community Celebrations and Social Report,0.8192255621128277,1954,WE_Vol39_1910_Issue6_023_WEDDING_RECEPTION_AT_THE_BEE.txt,WEDDING RECEPTION AT THE BEE,Unknown,Article,Vol39,1910,WE,Womans_Exponent,Woman's Exponent,81.92
15,Topic 15: Community Celebrations and Social Report,0.8176291414523768,1976,WE_Vol39_1910_Issue7_017_THE_THREE_UTAH_PATRIOTIC_SOCIETIES.txt,THE THREE UTAH PATRIOTIC SOCIETIES.,Unknown,Article,Vol39,1910,WE,Womans_Exponent,Woman's Exponent,81.76
15,Topic 15: Community Celebrations and Social Report,0.8089755704148497,211,WE_Vol32_1903_Issue5_013_U_W_P_C_MEETING.txt,U. W. P. C. Meeting,Unknown,Board/Meeting,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,80.9
15,Topic 15: Community Celebrations and Social Report,0.7961868393175019,928,WE_Vol35_1906_Issue3_014_AN_INTERESTING_ENTERTA1NNENT.txt,AN INTERESTING ENTERTA1NNENT.,Unknown,Article,Vol35,1906,WE,Womans_Exponent,Woman's Exponent,79.62
