row_index,bertopic_topic,bertopic_prob
669,-1,0.0
670,-1,0.0
671,-1,0.0
672,-1,0.0
673,-1,0.0
674,55,1.0
675,-1,0.0
676,-1,0.0
677,-1,0.0
678,9,1.0
679,0,0.6669364865196739
680,19,0.6519613914112051
681,-1,0.0
682,-1,0.0
683,-1,0.0
684,-1,0.0
685,-1,0.0
686,-1,0.0
687,18,0.5793783121810172
688,-1,0.0
689,52,0.6804319405797784
690,31,0.8915002629729208
691,42,0.6496311480925698
692,-1,0.0
693,-1,0.0
694,-1,0.0
695,7,0.6723519473028541
696,-1,0.0
697,-1,0.0
698,5,0.9516767475671121
699,0,1.0
700,-1,0.0
701,9,0.8611464420939087
702,0,0.8302438814520532
703,19,0.6139617866305679
704,-1,0.0
705,1,0.7760378005924642
706,-1,0.0
707,11,0.7303814809283852
708,1,0.9056201539582095
709,-1,0.0
710,11,0.8622863262732118
711,-1,0.0
712,-1,0.0
713,-1,0.0
714,18,0.6742052411651588
715,36,0.8587416039304911
716,-1,0.0
717,55,1.0
718,-1,0.0
719,1,0.5869720976907558
720,9,0.8647454938501344
721,6,0.6008669253077212
722,0,1.0
723,31,1.0
724,3,0.5081047012559224
725,1,0.5357123799881556
726,49,1.0
727,-1,0.0
728,1,0.9883922856215975
729,12,0.9004249789984631
730,1,1.0
731,14,0.07554076474439103
732,-1,0.0
733,-1,0.0
734,-1,0.0
735,-1,0.0
736,17,1.0
737,2,0.8269372619821149
738,-1,0.0
739,-1,0.0
740,8,1.0
741,7,0.6444504946873935
742,8,1.0
743,-1,0.0
744,5,0.675809923824658
745,0,1.0
746,-1,0.0
747,-1,0.0
748,-1,0.0
749,-1,0.0
750,3,0.6207040178393888
751,-1,0.0
752,-1,0.0
753,3,0.395922292601743
754,49,0.9140185583505374
755,-1,0.0
756,1,1.0
757,-1,0.0
758,-1,0.0
759,-1,0.0
760,-1,0.0
761,-1,0.0
762,-1,0.0
763,-1,0.0
764,-1,0.0
765,9,0.9367849641580344
766,-1,0.0
767,-1,0.0
768,-1,0.0
769,0,1.0
770,-1,0.0
771,31,1.0
772,-1,0.0
773,-1,0.0
774,1,1.0
775,19,0.9031114896814092
776,-1,0.0
777,-1,0.0
778,21,0.8107115735711655
779,-1,0.0
780,-1,0.0
781,-1,0.0
782,-1,0.0
783,-1,0.0
784,-1,0.0
785,6,1.0
786,-1,0.0
787,8,0.9742692361761272
788,5,1.0
789,50,1.0
790,19,1.0
791,-1,0.0
792,0,0.9645873617022058
793,-1,0.0
794,47,1.0
795,-1,0.0
796,-1,0.0
797,-1,0.0
798,34,0.9093844307612345
799,1,0.8262800050569152
800,22,0.7843622570809311
801,-1,0.0
802,-1,0.0
803,-1,0.0
804,-1,0.0
805,-1,0.0
806,-1,0.0
807,-1,0.0
808,-1,0.0
809,9,0.9683630626657901
810,-1,0.0
811,19,1.0
812,-1,0.0
813,-1,0.0
814,-1,0.0
815,-1,0.0
816,-1,0.0
817,-1,0.0
818,-1,0.0
819,1,1.0
820,-1,0.0
821,-1,0.0
822,51,1.0
823,51,1.0
824,11,0.9004688993500854
825,-1,0.0
826,-1,0.0
827,-1,0.0
828,-1,0.0
829,-1,0.0
830,-1,0.0
831,-1,0.0
832,-1,0.0
833,-1,0.0
834,-1,0.0
835,-1,0.0
836,-1,0.0
837,-1,0.0
838,0,0.8766597537429474
839,19,0.6484389762376397
840,-1,0.0
841,49,0.9551524528325476
842,-1,0.0
843,-1,0.0
844,1,1.0
845,1,0.9388921990980011
846,-1,0.0
847,-1,0.0
848,-1,0.0
849,-1,0.0
850,-1,0.0
851,-1,0.0
852,42,0.9531062704850898
853,9,0.9394394182804244
854,55,0.94410607747173
855,0,1.0
856,-1,0.0
857,-1,0.0
858,-1,0.0
859,7,0.9909260489589153
860,-1,0.0
861,11,0.7902217338498836
862,0,1.0
863,0,1.0
864,-1,0.0
865,-1,0.0
866,36,1.0
867,7,0.646334416703946
868,29,0.6649268404716016
869,55,1.0
870,0,1.0
871,7,0.6254200741098952
872,31,0.6930830612840165
873,-1,0.0
874,6,0.6001917428996663
875,8,1.0
876,9,0.9344600933849836
877,-1,0.0
878,0,0.9971113723980068
879,-1,0.0
880,-1,0.0
881,-1,0.0
882,-1,0.0
883,-1,0.0
884,-1,0.0
885,60,1.0
886,-1,0.0
887,1,0.9164752304283343
888,7,0.7345346785217598
889,49,0.9981532255989333
890,1,1.0
891,-1,0.0
892,-1,0.0
893,2,0.8238301037296888
894,-1,0.0
895,-1,0.0
896,-1,0.0
897,4,1.0
898,-1,0.0
899,-1,0.0
900,0,1.0
901,7,0.6271904615906478
902,-1,0.0
903,-1,0.0
904,-1,0.0
905,-1,0.0
906,9,0.9066868004486206
907,0,0.7562847536819719
908,9,0.6970253363169622
909,68,1.0
910,-1,0.0
911,-1,0.0
912,-1,0.0
