Publication,Author,Type,Byline articles,+Probable (bal),Total (bal),Mean sentiment,Years
Woman's Exponent,Sarah Alexander,Full name,1,0,1,0.136,1886–1886
Woman's Exponent,Sarah Andrews Spencer,Full name,1,0,1,0.07,1878–1878
Woman's Exponent,Sarah Ann Reeves,Full name,1,0,1,0.148,1882–1882
Woman's Exponent,Sarah Boyer,Full name,1,0,1,0.053,1895–1895
Woman's Exponent,Sarah Brewerton,Full name,1,0,1,0.15,1886–1886
Woman's Exponent,Sarah Burr,Full name,1,0,1,0.044,1889–1889
Woman's Exponent,Sarah Burton,Full name,1,0,1,0.046,1886–1886
Woman's Exponent,Sarah Buxton,Full name,1,0,1,0.066,1890–1890
Woman's Exponent,Sarah E. Bolton,Full name,1,0,1,0.111,1878–1878
Woman's Exponent,Sarah E. Carmichael,Full name,1,0,1,0.053,1909–1909
Woman's Exponent,Sarah E. Robinson,Full name,1,0,1,0.032,1884–1884
Woman's Exponent,Sarah E. Russell,Full name,1,0,1,0.229,1904–1904
Woman's Exponent,Sarah Finlayson,Full name,1,0,1,0.125,1896–1896
Woman's Exponent,"Sarah H. Taylor. Singing, ""did",Full name,1,0,1,0.097,1894–1894
Woman's Exponent,Sarah Jenne Cannon,Full name,1,0,1,0,1907–1907
Woman's Exponent,Sarah K. Bolton,Full name,1,0,1,0.268,1891–1891
Woman's Exponent,Sarah K. Butters,Full name,1,0,1,-0.161,1890–1890
Woman's Exponent,Sarah Kimball,Full name,1,0,1,0.061,1889–1889
Woman's Exponent,Sarah Layton,Full name,1,0,1,0.033,1875–1875
Woman's Exponent,Sarah M. Crosby,Full name,1,0,1,0.176,1904–1904
Woman's Exponent,Sarah M. Pomeroy,Full name,1,0,1,0.078,1878–1878
Woman's Exponent,Sarah Mcmaster,Full name,1,0,1,0.079,1893–1893
Woman's Exponent,Sarah Mcmurrin Hilton,Full name,1,0,1,0.088,1892–1892
Woman's Exponent,Sarah Miller,Full name,1,0,1,-0.018,1886–1886
Woman's Exponent,Sarah Roberts,Full name,1,0,1,-0.037,1887–1887
Woman's Exponent,Sarah Roberts. Pres'T,Full name,1,0,1,0.054,1881–1881
Woman's Exponent,Sarah Russell,Full name,1,0,1,0.238,1887–1887
Woman's Exponent,Sarah S. Forsyth,Full name,1,0,1,0.141,1903–1903
Woman's Exponent,Sarah Webb,Full name,1,0,1,0.094,1904–1904
Woman's Exponent,Sarah Wheeler,Full name,1,0,1,0.137,1876–1876
Woman's Exponent,Sarepta E. Cowles,Full name,1,0,1,0.051,1908–1908
Woman's Exponent,Scripture Lessons Making Every Word,Full name,1,0,1,0.093,1895–1895
Woman's Exponent,"Seeking To Be Earnest, Nor Will He Convince",Full name,1,0,1,0.151,1891–1891
Woman's Exponent,Senator Hoar,Full name,1,0,1,0,1884–1884
Woman's Exponent,Sending The Following Resolutions Of Respect,Full name,1,0,1,0.136,1882–1882
Woman's Exponent,Sentiments From Shakespeare. Minutes,Full name,1,0,1,0.01,1898–1898
Woman's Exponent,Sentiments. The Secretary Read The,Full name,1,0,1,0.028,1895–1895
Woman's Exponent,"Sept. 3, 1902",Full name,1,0,1,0.1,1902–1902
Woman's Exponent,Shall Never Come Message Or,Full name,1,0,1,0.08,1889–1889
Woman's Exponent,"Show Cases, Mirrors",Full name,1,0,1,0,1893–1893
Woman's Exponent,"Side With Her Enthusiastic Lover, Was",Full name,1,0,1,0.058,1879–1879
Woman's Exponent,"Side, With The Yet Few, But Increasing",Full name,1,0,1,0.054,1877–1877
Woman's Exponent,"Singing ""come Follow Me."" Prayer Was",Full name,1,0,1,0.129,1890–1890
Woman's Exponent,"Singing ""come Let Us Anew. Prayer By",Full name,1,0,1,0.081,1899–1899
Woman's Exponent,"Singing ""come, Come Ye Saints",Full name,1,0,1,0.11,1896–1896
Woman's Exponent,"Singing ""guide Us O, Thou Great Jeho",Full name,1,0,1,0.092,1898–1898
Woman's Exponent,"Singing ""help The Working Women",Full name,1,0,1,0.053,1892–1892
Woman's Exponent,"Singing ""our Country,"" Prayer By Vice",Full name,1,0,1,0.071,1893–1893
Woman's Exponent,"Singing ""rock Of My Refuge;"" Prayer By",Full name,1,0,1,0.113,1887–1887
Woman's Exponent,"Singing ""there May All The Faithful Be",Full name,1,0,1,0.117,1896–1896
Woman's Exponent,"Singing ""when The Voice Of Friendship'S Heard",Full name,1,0,1,0.073,1885–1885
Woman's Exponent,Singing ''Welcome Best Of All Good,Full name,1,0,1,0.069,1898–1898
Woman's Exponent,Singing And Prayer. President Margaret T.,Full name,1,0,1,0.085,1881–1881
Woman's Exponent,"Singing, ""all Nature Invites, Etc."" Prayer",Full name,1,0,1,0.034,1889–1889
Woman's Exponent,"Singing, ""come Let Us Anew."" Prayer",Full name,1,0,1,0.105,1911–1911
Woman's Exponent,"Singing, ""come Let Us Anew."". Prayer",Full name,1,0,1,0.077,1904–1904
Woman's Exponent,"Singing, ""for The Strength Of The Hills",Full name,1,0,1,0.096,1894–1894
Woman's Exponent,"Singing, ""now Let Us Rejoice."" Prayer By",Full name,1,0,1,0.173,1880–1880
Woman's Exponent,"Singing, ""o My Father, Thou That Dwell",Full name,1,0,1,0.121,1887–1887
Woman's Exponent,"Singing, ""o, Give Me Back My Prophet",Full name,1,0,1,0.102,1899–1899
Woman's Exponent,"Singing, ""o, Jesus The Giver."" Prayer",Full name,1,0,1,0.129,1895–1895
Woman's Exponent,"Singing, ""o, Ye Mountains High",Full name,1,0,1,0.158,1895–1895
Woman's Exponent,"Singing, ""sweet Is The Work, My God, Etc",Full name,1,0,1,0.123,1884–1884
Woman's Exponent,"Singing, ""we Thank Thee O. God For A.",Full name,1,0,1,0.095,1911–1911
Woman's Exponent,"Singing, ""welcome Best Of All Good",Full name,1,0,1,0.047,1895–1895
Woman's Exponent,Singing. Prayer By Coun. Rigby,Full name,1,0,1,0.125,1888–1888
Woman's Exponent,"Sisters Eliza R. Snow, And Zina D. H. Young",Full name,1,0,1,0.146,1881–1881
Woman's Exponent,"Sisters M. I. Horne And Elizabeth Howard, And",Full name,1,0,1,0.146,1888–1888
Woman's Exponent,"Sisters M. I. Horne, E. B. Wells And E. R.",Full name,1,0,1,0.076,1880–1880
Woman's Exponent,"Sisters Sarah J., Martha T. And Carlie",Full name,1,0,1,0.175,1901–1901
Woman's Exponent,"Smith. Singing, ""oh Ye Moun",Full name,1,0,1,0.062,1902–1902
Woman's Exponent,Somanthia T. Boise,Full name,1,0,1,-0.005,1886–1886
Woman's Exponent,Some Of Our Sisters (i Am Sorry To Say) In,Full name,1,0,1,0.046,1886–1886
Woman's Exponent,"Some Of The Saints, And Without The Least",Full name,1,0,1,-0.058,1884–1884
Woman's Exponent,"Some Writer, That The Pride And Extrava",Full name,1,0,1,0.025,1873–1873
Woman's Exponent,Sophia M. Burgess,Full name,1,0,1,0.055,1884–1884
Woman's Exponent,Special Invitation From Our Sisters Of,Full name,1,0,1,0.094,1878–1878
Woman's Exponent,Special Invitation The December Meet,Full name,1,0,1,0.028,1901–1901
Woman's Exponent,Special Invitation The Denver Branch,Full name,1,0,1,0.06,1898–1898
Woman's Exponent,Special Notice,Full name,1,0,1,0.053,1884–1884
Woman's Exponent,Special Request Presided. After The,Full name,1,0,1,0.049,1905–1905
Woman's Exponent,Spencer Clawson,Full name,1,0,1,0.071,1896–1896
Woman's Exponent,Spring Beds Wire Mattresses,Full name,1,0,1,0,1879–1879
Woman's Exponent,Spring Beds. Wire Mattresses,Full name,1,0,1,0.055,1879–1879
Woman's Exponent,State Normal School,Full name,1,0,1,0.053,1902–1902
Woman's Exponent,State School Of Mines,Full name,1,0,1,0,1902–1902
Woman's Exponent,Supernal Beams Of Knowledge,Full name,1,0,1,0.231,1881–1881
Woman's Exponent,Susan Coolidge,Full name,1,0,1,0.018,1902–1902
Woman's Exponent,Susan G. Cooke,Full name,1,0,1,0.057,1892–1892
Woman's Exponent,Susanna D. Pinney,Full name,1,0,1,0.108,1877–1877
Woman's Exponent,Susanna Pickering,Full name,1,0,1,0.182,1902–1902
Woman's Exponent,Susannah R. Lawson,Full name,1,0,1,0.068,1886–1886
Woman's Exponent,Susannah S. Fackrell,Full name,1,0,1,0.129,1885–1885
Woman's Exponent,Susie Tebbs,Full name,1,0,1,0.083,1886–1886
Woman's Exponent,Sweet Links Unbound,Full name,1,0,1,0.086,1902–1902
Woman's Exponent,Sympathy'S Offering,Full name,1,0,1,0.171,1893–1893
Woman's Exponent,T. Avery. Singing. Mrs. T.,Full name,1,0,1,-0.005,1878–1878
Woman's Exponent,T. C. J.,Initials only,1,0,1,0.075,1881–1881
Woman's Exponent,T. L. H.,Initials only,1,0,1,0.127,1885–1885
Woman's Exponent,Taking Saltpetre And Brandy. Small-pox Was,Full name,1,0,1,-0.023,1876–1876
Woman's Exponent,Teaching Me With Wisdom To Indite,Full name,1,0,1,0.056,1885–1885
Woman's Exponent,Temple Of Fashion,Full name,1,0,1,-0.012,1876–1876
Woman's Exponent,Temple Of Fasion,Full name,1,0,1,-0.012,1876–1876
Woman's Exponent,That Chamber On May 27th By,Full name,1,0,1,0.055,1910–1910
Woman's Exponent,The,Full name,1,0,1,0.071,1889–1889
Woman's Exponent,"The 15th, As She Is Required To Give Her Report",Full name,1,0,1,0,1880–1880
Woman's Exponent,The Accidental Death Of Her Husband,Full name,1,0,1,0.07,1893–1893
Woman's Exponent,The Acts Of Congress Creating The Several,Full name,1,0,1,0.007,1872–1872
Woman's Exponent,The Aid Of Her Magic Lanterns,Full name,1,0,1,0.02,1891–1891
Woman's Exponent,The Aid Of Pen And Picture Brings The,Full name,1,0,1,0.041,1876–1876
Woman's Exponent,"The Angel Moroni, Or Prophet As You May",Full name,1,0,1,0.13,1890–1890
Woman's Exponent,The Angel Who Committed These Precious,Full name,1,0,1,0.062,1878–1878
Woman's Exponent,The Assistant Secretary And Were Sus,Full name,1,0,1,0.04,1912–1912
Woman's Exponent,"The Austrians In 1849, When Charles",Full name,1,0,1,0.036,1873–1873
Woman's Exponent,The Author Are Given Herewith—such Are,Full name,1,0,1,-0.004,1880–1880
Woman's Exponent,"The Bishop, And Others From Charleston, In",Full name,1,0,1,0.086,1889–1889
Woman's Exponent,"The Bishopric Of The Emerson Ward, After",Full name,1,0,1,0.081,1911–1911
Woman's Exponent,The Brethren Of The Twelve. Send Me,Full name,1,0,1,0.041,1886–1886
Woman's Exponent,The Chaplain Mrs. M. A. Comer,Full name,1,0,1,0.044,1889–1889
Woman's Exponent,"The Children, ""don'T Kill The Birds."" Prayer",Full name,1,0,1,0.026,1887–1887
Woman's Exponent,"The Children, And Prayer Offered By Anna",Full name,1,0,1,0.089,1881–1881
Woman's Exponent,The Children. After The Programme Had,Full name,1,0,1,0.085,1884–1884
Woman's Exponent,"The Children; One Piece, Entitled, ""the",Full name,1,0,1,0.165,1882–1882
Woman's Exponent,"The Choir Singing, ""lord Wilt Thou Hear",Full name,1,0,1,0.141,1912–1912
Woman's Exponent,"The Choir, Prayer By Elder Robertson. There",Full name,1,0,1,0.126,1880–1880
Woman's Exponent,The Congregation. Prayer Was Offered,Full name,1,0,1,0.069,1901–1901
Woman's Exponent,The Constitution In The People Of The,Full name,1,0,1,0.012,1906–1906
Woman's Exponent,The Courtesy Of Mr. John B. Schoeffel. It,Full name,1,0,1,0.019,1910–1910
Woman's Exponent,"The Courtesy Of Our Delegate; ""message Of The",Full name,1,0,1,0.086,1884–1884
Woman's Exponent,The Daily Cross,Full name,1,0,1,0.074,1896–1896
Woman's Exponent,The Daughters Of T[,Full name,1,0,1,0.07,1904–1904
Woman's Exponent,The Death Of Bishop L. E. Harrington A. Gloom Has,Full name,1,0,1,0.034,1883–1883
Woman's Exponent,"The Death Of Miss Marie Calm, Which",Full name,1,0,1,0.043,1886–1886
Woman's Exponent,The Death Of Mrs. Frederic Hill This Re,Full name,1,0,1,0.08,1887–1887
Woman's Exponent,The Death Of Sister Mary A. J. Thomas,Full name,1,0,1,0.08,1892–1892
Woman's Exponent,The Desire To Avoid Every Cause Of Probable,Full name,1,0,1,0.004,1885–1885
Woman's Exponent,"The Different Members, And Contributed",Full name,1,0,1,-0.033,1879–1879
Woman's Exponent,"The Doctors As Incurable, But One Was Kind",Full name,1,0,1,0.013,1877–1877
Woman's Exponent,The Dutch At Such An Early Period In,Full name,1,0,1,0.032,1912–1912
Woman's Exponent,The Edwards Centennial,Full name,1,0,1,0.007,1903–1903
Woman's Exponent,The Elders Of The Church Of Jesus Christ,Full name,1,0,1,0.069,1874–1874
Woman's Exponent,The Emigration Of The Late President,Full name,1,0,1,0.031,1883–1883
Woman's Exponent,"The Faculty Of The University Of Zurich, For",Full name,1,0,1,0.041,1875–1875
Woman's Exponent,The Faggot'S Cruel Glow,Full name,1,0,1,0.033,1885–1885
Woman's Exponent,"The Following Communication, Are Not Disposed",Full name,1,0,1,0.115,1885–1885
Woman's Exponent,"The Frost, Lending Their Assistance In",Full name,1,0,1,0.133,1902–1902
Woman's Exponent,The Gale On The Second Day Out; One Was In,Full name,1,0,1,0.044,1886–1886
Woman's Exponent,"The Glowing Hearth, On A. Wintry Day",Full name,1,0,1,0.081,1878–1878
Woman's Exponent,The Governor And Mrs. Shaw In The,Full name,1,0,1,-0.015,1900–1900
Woman's Exponent,The Governor Of The State Of,Full name,1,0,1,0.018,1899–1899
Woman's Exponent,The Governor Of The State Of Utah—a,Full name,1,0,1,0.039,1899–1899
Woman's Exponent,"The Granite Stake, Which Has Been Suc",Full name,1,0,1,0.079,1902–1902
Woman's Exponent,The Great Show Of Righteousness In Prosecut,Full name,1,0,1,0.026,1885–1885
Woman's Exponent,"The Hand Of Death, And Therfore Be It",Full name,1,0,1,0.106,1891–1891
Woman's Exponent,"The Hand Of Death, Our Beloved And Respected Sister",Full name,1,0,1,0.149,1882–1882
Woman's Exponent,"The Holy Spirit To Write, Then Is The Time",Full name,1,0,1,0.091,1883–1883
Woman's Exponent,"The Holy Spirit, I. Shall Not Be Able To Do",Full name,1,0,1,0.044,1891–1891
Woman's Exponent,The Hooper Ward. The Bishop Was,Full name,1,0,1,0.111,1901–1901
Woman's Exponent,The Hospitable Hostesses Was Very Sugges,Full name,1,0,1,0.109,1910–1910
Woman's Exponent,"The Impulses Recurring From Gratitude, I. In",Full name,1,0,1,0.162,1880–1880
Woman's Exponent,The Inexorable Conservatism Of A. Majority Of,Full name,1,0,1,0.079,1881–1881
Woman's Exponent,The Institute At The Exhibition Room In,Full name,1,0,1,0.069,1902–1902
Woman's Exponent,The Ladies Of Payson,Full name,1,0,1,0.058,1878–1878
Woman's Exponent,"The Last Legislature, And Will Make",Full name,1,0,1,0.026,1895–1895
Woman's Exponent,The Latter-day Saints. Some Are Pleased,Full name,1,0,1,0.005,1872–1872
Woman's Exponent,The Light Of The Holy Spirit Answer In,Full name,1,0,1,0.033,1882–1882
Woman's Exponent,The Lines Of Love From Mrs. Crocheron,Full name,1,0,1,0.048,1883–1883
Woman's Exponent,The Living God—with Them Sharing In The,Full name,1,0,1,0.076,1874–1874
Woman's Exponent,The Man Of God Selected,Full name,1,0,1,0.125,1876–1876
Woman's Exponent,The Members Of The 24th Ward Relief,Full name,1,0,1,0.147,1898–1898
Woman's Exponent,"The Minutes Of Their Proceedings, A. Great",Full name,1,0,1,0.04,1877–1877
Woman's Exponent,The Most Careful And Judicious Means,Full name,1,0,1,0.111,1877–1877
Woman's Exponent,"The Necessity Of The Age, To Divert The",Full name,1,0,1,0.077,1912–1912
Woman's Exponent,The Neighbors Where They Resided: Feel,Full name,1,0,1,0.01,1877–1877
Woman's Exponent,"The Patriarch Hyrum Smith, August 1",Full name,1,0,1,0.028,1881–1881
Woman's Exponent,The People Of Utah In The Coming Of,Full name,1,0,1,0.1,1911–1911
Woman's Exponent,The People To Turn Round And Berate Those,Full name,1,0,1,-0.025,1888–1888
Woman's Exponent,The People'S Territorial Central,Full name,1,0,1,-0.013,1884–1884
Woman's Exponent,The Presentation From The National Chau,Full name,1,0,1,0.084,1890–1890
Woman's Exponent,The President On The Condition Of The People At,Full name,1,0,1,-0.02,1885–1885
Woman's Exponent,The President. Prayer Was Offered By,Full name,1,0,1,0.063,1891–1891
Woman's Exponent,The Probate Court,Full name,1,0,1,0.008,1872–1872
Woman's Exponent,"The Products Of Men Of More Genius, Learn",Full name,1,0,1,0.049,1890–1890
Woman's Exponent,The Prophecies Of The Old And New Testa,Full name,1,0,1,0.078,1886–1886
Woman's Exponent,"The Reapers, The Bundles Strewed Or Stacked",Full name,1,0,1,0.082,1877–1877
Woman's Exponent,The Request Of Our Local President,Full name,1,0,1,0.162,1894–1894
Woman's Exponent,The Respective Secretaries From The Y. L. Of The,Full name,1,0,1,0.052,1885–1885
Woman's Exponent,The Roots Of The Hair; Put One'S Feet Into,Full name,1,0,1,0.019,1872–1872
Woman's Exponent,The Same,Full name,1,0,1,-0.008,1876–1876
Woman's Exponent,"The School Children Of Portland, Oregon",Full name,1,0,1,-0.003,1907–1907
Woman's Exponent,"The School, ""welcome To All,"" ""always",Full name,1,0,1,0.088,1879–1879
Woman's Exponent,"The Secretaries Of Various Wards, Presi",Full name,1,0,1,0.04,1875–1875
Woman's Exponent,The Secretary,Full name,1,0,1,0.07,1885–1885
Woman's Exponent,The Secretary. Pres. Olivia Widerborg,Full name,1,0,1,0.081,1890–1890
Woman's Exponent,The Side Of Women. No Matter If She,Full name,1,0,1,0,1877–1877
Woman's Exponent,"The Sisters In Our Little Settlement, Isolat",Full name,1,0,1,0.09,1879–1879
Woman's Exponent,The Sisters. About A. Hundred Guests Par,Full name,1,0,1,0.111,1880–1880
Woman's Exponent,The St. Louis Kindergartners To Visit,Full name,1,0,1,0.034,1897–1897
Woman's Exponent,The Striking Miners,Full name,1,0,1,0.011,1872–1872
Woman's Exponent,The Subject Of This Sketch,Full name,1,0,1,0.058,1886–1886
Woman's Exponent,"The Suffrage Ladies, The Two Ladies From Utah",Full name,1,0,1,0.059,1878–1878
Woman's Exponent,"The Suffrage Women Of The Country, Be",Full name,1,0,1,0.066,1909–1909
Woman's Exponent,The Time The Thirteenth Number Goes To,Full name,1,0,1,0.09,1872–1872
Woman's Exponent,The United Efforts Of The People Na,Full name,1,0,1,0.137,1875–1875
Woman's Exponent,"The United Feeling Of The Sisters, In Respect To",Full name,1,0,1,0.133,1880–1880
Woman's Exponent,The Unwearied Efforts Of A. Few Carnest,Full name,1,0,1,0.044,1879–1879
Woman's Exponent,The Usual Exercises. Pres. Sarah M. Pom,Full name,1,0,1,0.055,1890–1890
Woman's Exponent,The Very Recent History Of American,Full name,1,0,1,0.043,1878–1878
Woman's Exponent,"The Vote Of Her People, And Its Subsequent",Full name,1,0,1,0.052,1890–1890
Woman's Exponent,"The W. S. A. Of This Place, All Members",Full name,1,0,1,0.137,1896–1896
Woman's Exponent,The Ward Choir. Prayer By Patriarch,Full name,1,0,1,0.062,1898–1898
Woman's Exponent,"The Way, In The New Code Of Laws Which I.",Full name,1,0,1,0.034,1888–1888
Woman's Exponent,The Wife. This Constant Iteration Of The,Full name,1,0,1,0.016,1874–1874
Woman's Exponent,The Woman'S Movement For Equal Rights,Full name,1,0,1,0.077,1888–1888
Woman's Exponent,The Woman'S Rights People For The Presiden,Full name,1,0,1,0.017,1885–1885
Woman's Exponent,The Young Ladies Of This Settlement As,Full name,1,0,1,0.091,1879–1879
Woman's Exponent,The Young Ladies' Choir Of The 20th,Full name,1,0,1,0.099,1899–1899
Woman's Exponent,The Young Ladies. Our Meetings Are Not,Full name,1,0,1,0.093,1877–1877
Woman's Exponent,Their Own Tired Oxen And Worn Out Wagons,Full name,1,0,1,0.035,1888–1888
Woman's Exponent,Their Respective Presidents. The Financial,Full name,1,0,1,0.083,1881–1881
Woman's Exponent,"Their Respective Presidents: Taylor, Show",Full name,1,0,1,0.081,1885–1885
Woman's Exponent,"Their Superintendents And Teachers, And By",Full name,1,0,1,0.182,1872–1872
Woman's Exponent,"Their Superiors In The Priesthood, And Have",Full name,1,0,1,0.133,1880–1880
Woman's Exponent,Them And Easily Disposed Of. She Is Now,Full name,1,0,1,0.019,1890–1890
Woman's Exponent,Therese A. Jenkins,Full name,1,0,1,0.051,1891–1891
Woman's Exponent,These Means The Thoughts Of The Heart,Full name,1,0,1,0.061,1874–1874
Woman's Exponent,Thine Eternal Law And Covenant,Full name,1,0,1,0.172,1885–1885
Woman's Exponent,This Esteemed Lady To A. Correspondent,Full name,1,0,1,0.003,1874–1874
Woman's Exponent,This Time Some Of The Inmates Began,Full name,1,0,1,0.022,1900–1900
Woman's Exponent,"This, I. Mean Those Who Are Sensitive To",Full name,1,0,1,0.003,1876–1876
Woman's Exponent,Thomas Morris,Full name,1,0,1,0.029,1880–1880
Woman's Exponent,Those Needing His Services,Full name,1,0,1,0.047,1884–1884
Woman's Exponent,Those Who Are So Anxious To Abolish All Govern,Full name,1,0,1,0.115,1887–1887
Woman's Exponent,Those Who May Not Be Somewhat Ac,Full name,1,0,1,0.055,1875–1875
Woman's Exponent,"Thoughts And Wishes Manifold, Whose Breath",Full name,1,0,1,-0.029,1892–1892
Woman's Exponent,Thousands Upon Thousands Of Prayers And,Full name,1,0,1,0.063,1877–1877
Woman's Exponent,"Three Little Girls, One Aged Nine Years, Who",Full name,1,0,1,0.063,1881–1881
Woman's Exponent,Three Years,Full name,1,0,1,-0.12,1876–1876
Woman's Exponent,Thy Noble Deeds To Strive For The Like,Full name,1,0,1,0.092,1911–1911
Woman's Exponent,Thy Robe Of Purest Whiteness,Full name,1,0,1,0.086,1884–1884
Woman's Exponent,To Young Husbands,Full name,1,0,1,0.068,1875–1875
Woman's Exponent,Traveling To One Or The Other Of These Places,Full name,1,0,1,0.037,1882–1882
Woman's Exponent,Treating Them With Camphorated Alcohol,Full name,1,0,1,0.078,1874–1874
Woman's Exponent,"Tune, ""aunt Sally",Full name,1,0,1,0.023,1876–1876
Woman's Exponent,U. C.,Initials only,1,0,1,0.117,1883–1883
Woman's Exponent,Unanimous Vote: Mrs. Elizabeth Taylor,Full name,1,0,1,0.089,1884–1884
Woman's Exponent,University Of Utah,Full name,1,0,1,0,1902–1902
Woman's Exponent,Ushering In Majority,Full name,1,0,1,0.096,1883–1883
Woman's Exponent,Verdant Hills 'Neath Forest Shades,Full name,1,0,1,0.086,1905–1905
Woman's Exponent,Very Few People In This Country Is It,Full name,1,0,1,0.041,1904–1904
Woman's Exponent,Via The,Full name,1,0,1,0.107,1897–1897
Woman's Exponent,Victoria Alexandra Stone,Full name,1,0,1,0.1,1896–1896
Woman's Exponent,Violet Owens,Full name,1,0,1,0.087,1885–1885
Woman's Exponent,"Virginia L, Minor",Full name,1,0,1,0.058,1878–1878
Woman's Exponent,Vol 29,Full name,1,0,1,0.039,1900–1900
Woman's Exponent,"W. Brown Ewing, Read At General Re",Full name,1,0,1,-0.001,1912–1912
Woman's Exponent,W. C.,Initials only,1,0,1,0.191,1890–1890
Woman's Exponent,"W. East, But During The Meeting",Full name,1,0,1,0.069,1876–1876
Woman's Exponent,W. F. Hatfield,Full name,1,0,1,0.101,1877–1877
Woman's Exponent,W. G. C. Edholm,Full name,1,0,1,0.046,1892–1892
Woman's Exponent,W. H. B.,Initials only,1,0,1,0.038,1889–1889
Woman's Exponent,W. H. S.,Initials only,1,0,1,0.079,1879–1879
Woman's Exponent,"W. H. T, Bancrof",Full name,1,0,1,0,1899–1899
Woman's Exponent,W. J. L.,Initials only,1,0,1,0.148,1902–1902
Woman's Exponent,W. R.,Initials only,1,0,1,0.033,1889–1889
Woman's Exponent,"Wadroup Of Centreville, Of Pure",Full name,1,0,1,0.031,1877–1877
Woman's Exponent,Walter Bruce,Full name,1,0,1,0.121,1889–1889
Woman's Exponent,Wandering Boy,Full name,1,0,1,0.021,1885–1885
Woman's Exponent,Warming. Cream Should Not Be Churned As,Full name,1,0,1,0.058,1875–1875
Woman's Exponent,Washing The Stone With Hydrochloric Acid Diluted With,Full name,1,0,1,0.02,1885–1885
Woman's Exponent,"Washington Corrington, A. Millionaire",Full name,1,0,1,-0.03,1897–1897
Woman's Exponent,Way Of Encouragement The R. S. And Y.,Full name,1,0,1,0.108,1883–1883
Woman's Exponent,Way Of Godspeed And A. Greeting,Full name,1,0,1,0.201,1891–1891
Woman's Exponent,Way Of The North During The Latter Part,Full name,1,0,1,-0.007,1877–1877
Woman's Exponent,What We Glean From Reading. What A. Great,Full name,1,0,1,0.177,1882–1882
Woman's Exponent,Which A. Pulse Of The Heart Is Stirred,Full name,1,0,1,0.017,1881–1881
Woman's Exponent,"Which The Bulk Of Her Fortune, Amounting",Full name,1,0,1,0.099,1890–1890
Woman's Exponent,"Which We Arrange Time, Health And",Full name,1,0,1,0.065,1877–1877
Woman's Exponent,Whitest! Strongest! Best!,Full name,1,0,1,0.4,1879–1879
Woman's Exponent,Whitney Has Just Been Issued From,Full name,1,0,1,0.052,1890–1890
Woman's Exponent,Whom A. Thousand Duties Done,Full name,1,0,1,0.006,1879–1879
Woman's Exponent,"Whom The Same Is So Owned Or Acquired, And",Full name,1,0,1,0.013,1881–1881
Woman's Exponent,Whom They Come,Full name,1,0,1,-0.002,1880–1880
Woman's Exponent,Will Open Her,Full name,1,0,1,0,1894–1894
Woman's Exponent,"William Budge, Singing Again; The",Full name,1,0,1,0.093,1890–1890
Woman's Exponent,William M. Bromley,Full name,1,0,1,0.111,1882–1882
Woman's Exponent,William Mckinley,Full name,1,0,1,0.065,1898–1898
Woman's Exponent,William Ross Wallace,Full name,1,0,1,0.096,1873–1873
Woman's Exponent,William W. Story,Full name,1,0,1,0.174,1909–1909
Woman's Exponent,Winter Coods,Full name,1,0,1,0,1878–1878
Woman's Exponent,Winter Evening Reveries,Full name,1,0,1,0.074,1876–1876
Woman's Exponent,Wm. H. S. Atkinson,Full name,1,0,1,-0.148,1887–1887
Woman's Exponent,"Wm. L. Skidmore. Singing, ""we",Full name,1,0,1,0.1,1882–1882
Woman's Exponent,"Wm. Mellows, March 6, 1853, And Confirmed",Full name,1,0,1,0.027,1881–1881
Woman's Exponent,Wm. Paxman. Singing,Full name,1,0,1,0.175,1897–1897
Woman's Exponent,Wm. Willis,Full name,1,0,1,-0.039,1876–1876
Woman's Exponent,Woman'S Journal,Full name,1,0,1,0.013,1882–1882
Woman's Exponent,"Word And A. Jest, But An Acknowledged",Full name,1,0,1,0.094,1893–1893
Woman's Exponent,Words Of Encouragement And Their Most,Full name,1,0,1,0.138,1878–1878
Woman's Exponent,Y. L. M. I. A.,Initials only,1,0,1,0.128,1904–1904
Woman's Exponent,Yet Presented Before Congress,Full name,1,0,1,0.031,1885–1885
Woman's Exponent,You In A. Storm; Swarms Of Insects Will,Full name,1,0,1,0.072,1873–1873
Woman's Exponent,Young'S Connsel She Has Assisted The,Full name,1,0,1,0.101,1881–1881
Woman's Exponent,Your Loving Daughter,Full name,1,0,1,0.176,1875–1875
Woman's Exponent,Z. D. H. Y.,Initials only,1,0,1,0.117,1894–1894
Woman's Exponent,Z. D. H. Young,Full name,1,0,1,0.143,1888–1888
Woman's Exponent,Zella Litchfield,Full name,1,0,1,0.118,1906–1906
Woman's Exponent,Zephyrs Borne Along,Full name,1,0,1,0.058,1891–1891
Woman's Exponent,Zina Young Card,Full name,1,0,1,0.175,1901–1901
Woman's Exponent,Alder,Pen name,0,0,1,0.09,1875–1875
Woman's Exponent,Amicus,Pen name,0,0,1,0.055,1894–1894
Woman's Exponent,Andrea,Pen name,0,0,1,0.208,1890–1890
Woman's Exponent,Avondale,Pen name,0,0,3,0.056,1874–1880
Woman's Exponent,Beff,Pen name,0,0,1,0.123,1878–1878
Woman's Exponent,Clio,Pen name,0,0,4,0.068,1897–1897
Woman's Exponent,Creditors,Pen name,0,0,1,0.026,1872–1872
Woman's Exponent,Emile,Pen name,0,0,1,0.142,1875–1875
